step,ep_return,ep_len,value_loss,policy_loss,entropy,approx_kl,clipfrac
98420,132.0,132,,,,,
98920,500.0,500,,,,,
99079,159.0,159,,,,,
99466,387.0,387,,,,,
99668,202.0,202,,,,,
100168,500.0,500,,,,,
100352,,,55.39447021484375,-2.8939595222473145,0.6029553413391113,0.022823475301265717,0.22265625
100668,500.0,500,,,,,
100694,26.0,26,,,,,
101063,369.0,369,,,,,
101186,123.0,123,,,,,
101205,19.0,19,,,,,
101341,136.0,136,,,,,
101765,424.0,424,,,,,
101792,27.0,27,,,,,
101937,145.0,145,,,,,
101955,18.0,18,,,,,
102082,127.0,127,,,,,
102190,108.0,108,,,,,
102286,96.0,96,,,,,
102400,,,114.3758316040039,0.22325116395950317,0.524747908115387,0.07002294063568115,0.20703125
102418,132.0,132,,,,,
102643,225.0,225,,,,,
102771,128.0,128,,,,,
102911,140.0,140,,,,,
103364,453.0,453,,,,,
103502,138.0,138,,,,,
104002,500.0,500,,,,,
104071,69.0,69,,,,,
104303,232.0,232,,,,,
104448,,,90.93868255615234,-2.168025493621826,0.5626371502876282,0.01917886920273304,0.21875
104803,500.0,500,,,,,
104885,82.0,82,,,,,
105385,500.0,500,,,,,
105800,415.0,415,,,,,
106108,308.0,308,,,,,
106496,,,97.57917785644531,-1.6578253507614136,0.6024132966995239,0.027651429176330566,0.24609375
106608,500.0,500,,,,,
106621,13.0,13,,,,,
106744,123.0,123,,,,,
106767,23.0,23,,,,,
106791,24.0,24,,,,,
106814,23.0,23,,,,,
106838,24.0,24,,,,,
107013,175.0,175,,,,,
107048,35.0,35,,,,,
107106,58.0,58,,,,,
107133,27.0,27,,,,,
107178,45.0,45,,,,,
107203,25.0,25,,,,,
107357,154.0,154,,,,,
107441,84.0,84,,,,,
107510,69.0,69,,,,,
107549,39.0,39,,,,,
107623,74.0,74,,,,,
107782,159.0,159,,,,,
107805,23.0,23,,,,,
107883,78.0,78,,,,,
107943,60.0,60,,,,,
108071,128.0,128,,,,,
108194,123.0,123,,,,,
108216,22.0,22,,,,,
108240,24.0,24,,,,,
108273,33.0,33,,,,,
108300,27.0,27,,,,,
108338,38.0,38,,,,,
108358,20.0,20,,,,,
108401,43.0,43,,,,,
108439,38.0,38,,,,,
108484,45.0,45,,,,,
108500,16.0,16,,,,,
108535,35.0,35,,,,,
108544,,,276.5201110839844,12.863235473632812,0.4178273677825928,1.5777766704559326,0.38671875
108788,253.0,253,,,,,
109066,278.0,278,,,,,
109184,118.0,118,,,,,
109375,191.0,191,,,,,
109540,165.0,165,,,,,
109653,113.0,113,,,,,
109773,120.0,120,,,,,
110133,360.0,360,,,,,
110269,136.0,136,,,,,
110384,115.0,115,,,,,
110546,162.0,162,,,,,
110592,,,7.549076080322266,-0.033084746450185776,0.6009672284126282,0.02507205680012703,0.25
110806,260.0,260,,,,,
110819,13.0,13,,,,,
110973,154.0,154,,,,,
111144,171.0,171,,,,,
111244,100.0,100,,,,,
111289,45.0,45,,,,,
111312,23.0,23,,,,,
111332,20.0,20,,,,,
111471,139.0,139,,,,,
111492,21.0,21,,,,,
111507,15.0,15,,,,,
111627,120.0,120,,,,,
111761,134.0,134,,,,,
111808,47.0,47,,,,,
111824,16.0,16,,,,,
111869,45.0,45,,,,,
111949,80.0,80,,,,,
111972,23.0,23,,,,,
112013,41.0,41,,,,,
112179,166.0,166,,,,,
112246,67.0,67,,,,,
112291,45.0,45,,,,,
112430,139.0,139,,,,,
112573,143.0,143,,,,,
112618,45.0,45,,,,,
112640,,,197.28260803222656,7.978815078735352,0.47896265983581543,0.6374263167381287,0.3828125
112764,146.0,146,,,,,
112957,193.0,193,,,,,
113067,110.0,110,,,,,
113198,131.0,131,,,,,
113360,162.0,162,,,,,
113572,212.0,212,,,,,
113728,156.0,156,,,,,
113865,137.0,137,,,,,
113981,116.0,116,,,,,
114147,166.0,166,,,,,
114325,178.0,178,,,,,
114447,122.0,122,,,,,
114613,166.0,166,,,,,
114688,,,4.7813029289245605,0.19348008930683136,0.6138486266136169,0.0137241892516613,0.16796875
114742,129.0,129,,,,,
115131,389.0,389,,,,,
115383,252.0,252,,,,,
115524,141.0,141,,,,,
115686,162.0,162,,,,,
115852,166.0,166,,,,,
115988,136.0,136,,,,,
116157,169.0,169,,,,,
116334,177.0,177,,,,,
116541,207.0,207,,,,,
116667,126.0,126,,,,,
116736,,,3.073444128036499,-1.3155713081359863,0.6333173513412476,0.021786728873848915,0.234375
116809,142.0,142,,,,,
117015,206.0,206,,,,,
117169,154.0,154,,,,,
117238,69.0,69,,,,,
117254,16.0,16,,,,,
117388,134.0,134,,,,,
117424,36.0,36,,,,,
117588,164.0,164,,,,,
117609,21.0,21,,,,,
117739,130.0,130,,,,,
117994,255.0,255,,,,,
118136,142.0,142,,,,,
118190,54.0,54,,,,,
118416,226.0,226,,,,,
118560,144.0,144,,,,,
118784,,,151.75750732421875,3.125898599624634,0.5020283460617065,0.14473502337932587,0.26953125
118804,244.0,244,,,,,
118855,51.0,51,,,,,
119171,316.0,316,,,,,
119195,24.0,24,,,,,
119476,281.0,281,,,,,
119613,137.0,137,,,,,
119810,197.0,197,,,,,
120298,488.0,488,,,,,
120673,375.0,375,,,,,
120832,,,64.18343353271484,-0.9764652252197266,0.5855668783187866,0.007785234600305557,0.09765625
120838,165.0,165,,,,,
120909,71.0,71,,,,,
121378,469.0,469,,,,,
121878,500.0,500,,,,,
122036,158.0,158,,,,,
122135,99.0,99,,,,,
122182,47.0,47,,,,,
122324,142.0,142,,,,,
122430,106.0,106,,,,,
122880,,,130.75991821289062,0.28464096784591675,0.5550048351287842,0.014897511340677738,0.125
122930,500.0,500,,,,,
123430,500.0,500,,,,,
123732,302.0,302,,,,,
124232,500.0,500,,,,,
124732,500.0,500,,,,,
124884,152.0,152,,,,,
124928,,,53.87950134277344,-2.5537896156311035,0.6081851720809937,0.011680837720632553,0.11328125
124981,97.0,97,,,,,
125098,117.0,117,,,,,
125598,500.0,500,,,,,
125654,56.0,56,,,,,
126154,500.0,500,,,,,
126654,500.0,500,,,,,
126881,227.0,227,,,,,
126976,,,178.85858154296875,1.0172101259231567,0.5714989304542542,0.042779531329870224,0.18359375
127158,277.0,277,,,,,
127393,235.0,235,,,,,
127439,46.0,46,,,,,
127626,187.0,187,,,,,
128126,500.0,500,,,,,
128201,75.0,75,,,,,
128328,127.0,127,,,,,
128375,47.0,47,,,,,
128846,471.0,471,,,,,
129024,,,130.16880798339844,1.210273027420044,0.5547325611114502,0.14696070551872253,0.234375
129222,376.0,376,,,,,
129722,500.0,500,,,,,
130222,500.0,500,,,,,
130707,485.0,485,,,,,
131072,,,28.586172103881836,-2.970271110534668,0.6309192180633545,0.03392109274864197,0.30859375
131207,500.0,500,,,,,
131468,261.0,261,,,,,
131645,177.0,177,,,,,
132145,500.0,500,,,,,
132270,125.0,125,,,,,
132387,117.0,117,,,,,
132817,430.0,430,,,,,
133075,258.0,258,,,,,
133120,,,162.51467895507812,1.4988824129104614,0.550946056842804,0.10008970648050308,0.1796875
133515,440.0,440,,,,,
134015,500.0,500,,,,,
134340,325.0,325,,,,,
134425,85.0,85,,,,,
134851,426.0,426,,,,,
135168,,,34.45030212402344,-3.4964029788970947,0.5595418214797974,0.01392860896885395,0.13671875
135196,345.0,345,,,,,
135301,105.0,105,,,,,
135520,219.0,219,,,,,
135554,34.0,34,,,,,
135572,18.0,18,,,,,
135706,134.0,134,,,,,
135875,169.0,169,,,,,
136052,177.0,177,,,,,
136173,121.0,121,,,,,
136257,84.0,84,,,,,
136497,240.0,240,,,,,
136744,247.0,247,,,,,
137216,,,116.9623031616211,1.3394969701766968,0.5559159517288208,0.024974055588245392,0.21484375
137244,500.0,500,,,,,
137740,496.0,496,,,,,
138240,500.0,500,,,,,
138505,265.0,265,,,,,
138929,424.0,424,,,,,
139207,278.0,278,,,,,
139220,13.0,13,,,,,
139264,,,38.11651611328125,-1.3825663328170776,0.5964296460151672,0.008789918385446072,0.0859375
139720,500.0,500,,,,,
140033,313.0,313,,,,,
140533,500.0,500,,,,,
140545,12.0,12,,,,,
140592,47.0,47,,,,,
141092,500.0,500,,,,,
141167,75.0,75,,,,,
141312,,,146.35113525390625,0.2839016020298004,0.5767262578010559,0.04867636412382126,0.15234375
141390,223.0,223,,,,,
141456,66.0,66,,,,,
141531,75.0,75,,,,,
141587,56.0,56,,,,,
141783,196.0,196,,,,,
141920,137.0,137,,,,,
142071,151.0,151,,,,,
142333,262.0,262,,,,,
142355,22.0,22,,,,,
142537,182.0,182,,,,,
142602,65.0,65,,,,,
142648,46.0,46,,,,,
142670,22.0,22,,,,,
142942,272.0,272,,,,,
143229,287.0,287,,,,,
143360,,,142.34422302246094,4.032797336578369,0.5230693817138672,0.15987898409366608,0.20703125
143729,500.0,500,,,,,
143844,115.0,115,,,,,
143981,137.0,137,,,,,
144127,146.0,146,,,,,
144259,132.0,132,,,,,
144343,84.0,84,,,,,
144491,148.0,148,,,,,
144733,242.0,242,,,,,
144868,135.0,135,,,,,
145033,165.0,165,,,,,
145238,205.0,205,,,,,
145408,,,24.729270935058594,0.21295833587646484,0.5743236541748047,0.08644411712884903,0.34765625
145475,237.0,237,,,,,
145975,500.0,500,,,,,
146036,61.0,61,,,,,
146205,169.0,169,,,,,
146705,500.0,500,,,,,
147205,500.0,500,,,,,
147316,111.0,111,,,,,
147456,,,106.92356872558594,-0.39302095770835876,0.5583507418632507,0.031129110604524612,0.078125
147787,471.0,471,,,,,
148023,236.0,236,,,,,
148307,284.0,284,,,,,
148425,118.0,118,,,,,
148586,161.0,161,,,,,
148716,130.0,130,,,,,
148884,168.0,168,,,,,
149072,188.0,188,,,,,
149243,171.0,171,,,,,
149504,,,4.802910327911377,-0.16968011856079102,0.6178064942359924,0.025700636208057404,0.3125
149548,305.0,305,,,,,
149673,125.0,125,,,,,
149711,38.0,38,,,,,
149942,231.0,231,,,,,
150010,68.0,68,,,,,
150510,500.0,500,,,,,
150563,53.0,53,,,,,
150599,36.0,36,,,,,
150668,69.0,69,,,,,
150711,43.0,43,,,,,
151211,500.0,500,,,,,
151521,310.0,310,,,,,
151552,,,163.9263916015625,1.949998378753662,0.5067360401153564,0.05689714103937149,0.35546875
151776,255.0,255,,,,,
151960,184.0,184,,,,,
152153,193.0,193,,,,,
152653,500.0,500,,,,,
152825,172.0,172,,,,,
153041,216.0,216,,,,,
153387,346.0,346,,,,,
153600,,,30.800024032592773,-0.8541468381881714,0.6262968182563782,0.026717785745859146,0.16796875
153629,242.0,242,,,,,
153893,264.0,264,,,,,
154278,385.0,385,,,,,
154310,32.0,32,,,,,
154511,201.0,201,,,,,
154704,193.0,193,,,,,
155204,500.0,500,,,,,
155447,243.0,243,,,,,
155634,187.0,187,,,,,
155648,,,66.39813995361328,-0.7804043292999268,0.5877186059951782,0.0214537400752306,0.12109375
156134,500.0,500,,,,,
156160,26.0,26,,,,,
156660,500.0,500,,,,,
157005,345.0,345,,,,,
157505,500.0,500,,,,,
157696,,,81.60177612304688,-1.7705111503601074,0.5912630558013916,0.006882701069116592,0.0546875
157749,244.0,244,,,,,
157961,212.0,212,,,,,
158164,203.0,203,,,,,
158438,274.0,274,,,,,
158762,324.0,324,,,,,
158843,81.0,81,,,,,
158863,20.0,20,,,,,
159101,238.0,238,,,,,
159206,105.0,105,,,,,
159706,500.0,500,,,,,
159744,,,131.21932983398438,1.026955008506775,0.5222718715667725,0.030419442802667618,0.26171875
160206,500.0,500,,,,,
160706,500.0,500,,,,,
161206,500.0,500,,,,,
161706,500.0,500,,,,,
161792,,,118.38358306884766,-1.0419797897338867,0.6456424593925476,0.02594403177499771,0.25
161864,158.0,158,,,,,
161919,55.0,55,,,,,
162053,134.0,134,,,,,
162115,62.0,62,,,,,
162171,56.0,56,,,,,
162373,202.0,202,,,,,
162426,53.0,53,,,,,
162896,470.0,470,,,,,
163037,141.0,141,,,,,
163123,86.0,86,,,,,
163167,44.0,44,,,,,
163308,141.0,141,,,,,
163808,500.0,500,,,,,
163840,,,247.21759033203125,4.735246658325195,0.48707449436187744,0.3415108323097229,0.25
163955,147.0,147,,,,,
164411,456.0,456,,,,,
164911,500.0,500,,,,,
165411,500.0,500,,,,,
165535,124.0,124,,,,,
165747,212.0,212,,,,,
165888,,,28.360136032104492,-0.11127650737762451,0.6115649342536926,0.0291583351790905,0.21875
165910,163.0,163,,,,,
166124,214.0,214,,,,,
166284,160.0,160,,,,,
166432,148.0,148,,,,,
166496,64.0,64,,,,,
166612,116.0,116,,,,,
166989,377.0,377,,,,,
167108,119.0,119,,,,,
167608,500.0,500,,,,,
167936,,,73.8234634399414,-0.6101762056350708,0.5595512390136719,0.022875269874930382,0.08203125
168108,500.0,500,,,,,
168263,155.0,155,,,,,
168310,47.0,47,,,,,
168510,200.0,200,,,,,
168686,176.0,176,,,,,
168850,164.0,164,,,,,
168998,148.0,148,,,,,
169260,262.0,262,,,,,
169495,235.0,235,,,,,
169984,,,92.15816497802734,0.9035531878471375,0.5864304304122925,0.011583426035940647,0.140625
169995,500.0,500,,,,,
170136,141.0,141,,,,,
170165,29.0,29,,,,,
170306,141.0,141,,,,,
170468,162.0,162,,,,,
170968,500.0,500,,,,,
171058,90.0,90,,,,,
171195,137.0,137,,,,,
171448,253.0,253,,,,,
171480,32.0,32,,,,,
171613,133.0,133,,,,,
171672,59.0,59,,,,,
171721,49.0,49,,,,,
171875,154.0,154,,,,,
172032,,,119.26588439941406,3.0555708408355713,0.5083456635475159,0.04897666722536087,0.19921875
172328,453.0,453,,,,,
172818,490.0,490,,,,,
173072,254.0,254,,,,,
173318,246.0,246,,,,,
173734,416.0,416,,,,,
174080,,,7.43153715133667,-2.0548155307769775,0.6271743774414062,0.026152338832616806,0.2734375
174234,500.0,500,,,,,
174734,500.0,500,,,,,
174795,61.0,61,,,,,
174969,174.0,174,,,,,
175276,307.0,307,,,,,
175292,16.0,16,,,,,
175550,258.0,258,,,,,
175841,291.0,291,,,,,
175865,24.0,24,,,,,
175931,66.0,66,,,,,
176128,,,188.71102905273438,3.1244773864746094,0.5437538623809814,0.10797666013240814,0.1796875
176245,314.0,314,,,,,
176445,200.0,200,,,,,
176571,126.0,126,,,,,
176705,134.0,134,,,,,
176853,148.0,148,,,,,
176988,135.0,135,,,,,
177351,363.0,363,,,,,
177851,500.0,500,,,,,
177987,136.0,136,,,,,
178176,,,55.85205078125,-0.4052566587924957,0.5766701698303223,0.027783075347542763,0.27734375
178487,500.0,500,,,,,
178987,500.0,500,,,,,
179078,91.0,91,,,,,
179250,172.0,172,,,,,
179750,500.0,500,,,,,
180224,,,118.35661315917969,-0.22662469744682312,0.6246066093444824,0.016210539266467094,0.2109375
180250,500.0,500,,,,,
180750,500.0,500,,,,,
181240,490.0,490,,,,,
181651,411.0,411,,,,,
182151,500.0,500,,,,,
182272,,,74.73065185546875,-1.7976614236831665,0.5930366516113281,0.015596544370055199,0.13671875
182315,164.0,164,,,,,
182815,500.0,500,,,,,
183056,241.0,241,,,,,
183386,330.0,330,,,,,
183401,15.0,15,,,,,
183595,194.0,194,,,,,
183734,139.0,139,,,,,
184115,381.0,381,,,,,
184231,116.0,116,,,,,
184320,,,103.96533966064453,1.0087134838104248,0.561698853969574,0.00826676469296217,0.0859375
184679,448.0,448,,,,,
184742,63.0,63,,,,,
184984,242.0,242,,,,,
185058,74.0,74,,,,,
185443,385.0,385,,,,,
185515,72.0,72,,,,,
185601,86.0,86,,,,,
185746,145.0,145,,,,,
185849,103.0,103,,,,,
186001,152.0,152,,,,,
186014,13.0,13,,,,,
186033,19.0,19,,,,,
186053,20.0,20,,,,,
186196,143.0,143,,,,,
186217,21.0,21,,,,,
186368,,,247.79153442382812,6.682283401489258,0.46844780445098877,0.156010240316391,0.23046875
186387,170.0,170,,,,,
186887,500.0,500,,,,,
187387,500.0,500,,,,,
187646,259.0,259,,,,,
187676,30.0,30,,,,,
187919,243.0,243,,,,,
188416,,,38.17743682861328,-1.7270946502685547,0.5917112231254578,0.011940226890146732,0.171875
188419,500.0,500,,,,,
188657,238.0,238,,,,,
189084,427.0,427,,,,,
189584,500.0,500,,,,,
190084,500.0,500,,,,,
190464,,,68.1639404296875,-2.114260196685791,0.6044856309890747,0.008701411075890064,0.09375
190584,500.0,500,,,,,
190722,138.0,138,,,,,
190962,240.0,240,,,,,
190987,25.0,25,,,,,
191035,48.0,48,,,,,
191227,192.0,192,,,,,
191331,104.0,104,,,,,
191799,468.0,468,,,,,
191990,191.0,191,,,,,
192065,75.0,75,,,,,
192231,166.0,166,,,,,
192251,20.0,20,,,,,
192473,222.0,222,,,,,
192512,,,131.96646118164062,2.8480005264282227,0.5113105177879333,0.05126911401748657,0.20703125
192973,500.0,500,,,,,
193473,500.0,500,,,,,
193973,500.0,500,,,,,
194473,500.0,500,,,,,
194560,,,99.33055877685547,-1.2595510482788086,0.5917778015136719,0.02779136411845684,0.44921875
194973,500.0,500,,,,,
195473,500.0,500,,,,,
195488,15.0,15,,,,,
195988,500.0,500,,,,,
196488,500.0,500,,,,,
196608,,,86.16705322265625,-1.8381199836730957,0.5615403652191162,0.02399640902876854,0.15234375
196686,198.0,198,,,,,
197102,416.0,416,,,,,
197276,174.0,174,,,,,
197438,162.0,162,,,,,
197892,454.0,454,,,,,
198175,283.0,283,,,,,
198403,228.0,228,,,,,
198487,84.0,84,,,,,
198656,,,145.70513916015625,1.59088134765625,0.502197265625,0.11473923921585083,0.3984375
198987,500.0,500,,,,,
199003,16.0,16,,,,,
199503,500.0,500,,,,,
199631,128.0,128,,,,,
200091,460.0,460,,,,,
200303,212.0,212,,,,,
200454,151.0,151,,,,,
200685,231.0,231,,,,,
200704,,,44.678001403808594,-0.3372404873371124,0.5873154401779175,0.009594864211976528,0.11328125
200956,271.0,271,,,,,
200997,41.0,41,,,,,
201017,20.0,20,,,,,
201223,206.0,206,,,,,
201400,177.0,177,,,,,
201900,500.0,500,,,,,
202400,500.0,500,,,,,
202556,156.0,156,,,,,
202752,,,106.53912353515625,1.0340691804885864,0.5734376311302185,0.1324007660150528,0.2265625
202770,214.0,214,,,,,
203051,281.0,281,,,,,
203281,230.0,230,,,,,
203487,206.0,206,,,,,
203629,142.0,142,,,,,
203843,214.0,214,,,,,
204343,500.0,500,,,,,
204646,303.0,303,,,,,
204800,,,42.42149353027344,-0.14195133745670319,0.610686182975769,0.013209852389991283,0.1171875
204842,196.0,196,,,,,
205267,425.0,425,,,,,
205416,149.0,149,,,,,
205916,500.0,500,,,,,
206064,148.0,148,,,,,
206099,35.0,35,,,,,
206200,101.0,101,,,,,
206700,500.0,500,,,,,
206799,99.0,99,,,,,
206848,,,83.34886932373047,0.20180106163024902,0.5787043571472168,0.037491925060749054,0.1640625
207050,251.0,251,,,,,
207194,144.0,144,,,,,
207215,21.0,21,,,,,
207715,500.0,500,,,,,
208215,500.0,500,,,,,
208406,191.0,191,,,,,
208538,132.0,132,,,,,
208846,308.0,308,,,,,
208896,,,118.27940368652344,1.2633708715438843,0.549981415271759,0.06823176145553589,0.2890625
209346,500.0,500,,,,,
209846,500.0,500,,,,,
210346,500.0,500,,,,,
210846,500.0,500,,,,,
210944,,,86.68572998046875,-0.8168462514877319,0.616756796836853,0.011938873678445816,0.10546875
210959,113.0,113,,,,,
211252,293.0,293,,,,,
211423,171.0,171,,,,,
211721,298.0,298,,,,,
211782,61.0,61,,,,,
211859,77.0,77,,,,,
212031,172.0,172,,,,,
212103,72.0,72,,,,,
212236,133.0,133,,,,,
212321,85.0,85,,,,,
212403,82.0,82,,,,,
212639,236.0,236,,,,,
212701,62.0,62,,,,,
212901,200.0,200,,,,,
212992,,,231.25924682617188,5.274265289306641,0.5073629021644592,0.17745549976825714,0.30078125
213401,500.0,500,,,,,
213553,152.0,152,,,,,
213757,204.0,204,,,,,
214257,500.0,500,,,,,
214620,363.0,363,,,,,
214833,213.0,213,,,,,
215040,,,53.9971923828125,-1.1456695795059204,0.5839208364486694,0.007377400994300842,0.10546875
215333,500.0,500,,,,,
215739,406.0,406,,,,,
215887,148.0,148,,,,,
216387,500.0,500,,,,,
216887,500.0,500,,,,,
217088,,,45.24201965332031,-1.4660038948059082,0.5894457697868347,0.016809042543172836,0.171875
217387,500.0,500,,,,,
217633,246.0,246,,,,,
217817,184.0,184,,,,,
218019,202.0,202,,,,,
218196,177.0,177,,,,,
218242,46.0,46,,,,,
218424,182.0,182,,,,,
218713,289.0,289,,,,,
218730,17.0,17,,,,,
218882,152.0,152,,,,,
218909,27.0,27,,,,,
219136,,,172.00238037109375,2.8365259170532227,0.48314863443374634,0.06374477595090866,0.24609375
219178,269.0,269,,,,,
219678,500.0,500,,,,,
220096,418.0,418,,,,,
220596,500.0,500,,,,,
221096,500.0,500,,,,,
221184,,,42.64189147949219,-2.1638479232788086,0.6157175302505493,0.012627793475985527,0.08203125
221596,500.0,500,,,,,
222096,500.0,500,,,,,
222596,500.0,500,,,,,
223096,500.0,500,,,,,
223232,,,69.29358673095703,-1.715240716934204,0.6298840045928955,0.016006048768758774,0.1875
223235,139.0,139,,,,,
223287,52.0,52,,,,,
223435,148.0,148,,,,,
223581,146.0,146,,,,,
223600,19.0,19,,,,,
223675,75.0,75,,,,,
223741,66.0,66,,,,,
224015,274.0,274,,,,,
224058,43.0,43,,,,,
224094,36.0,36,,,,,
224334,240.0,240,,,,,
224568,234.0,234,,,,,
224614,46.0,46,,,,,
224719,105.0,105,,,,,
224998,279.0,279,,,,,
225181,183.0,183,,,,,
225280,,,192.59255981445312,3.5697410106658936,0.46379634737968445,0.25133419036865234,0.44921875
225360,179.0,179,,,,,
225860,500.0,500,,,,,
225992,132.0,132,,,,,
226492,500.0,500,,,,,
226922,430.0,430,,,,,
227328,,,11.05373477935791,-3.124347686767578,0.6152067184448242,0.024940259754657745,0.25390625
227422,500.0,500,,,,,
227867,445.0,445,,,,,
228233,366.0,366,,,,,
228463,230.0,230,,,,,
228963,500.0,500,,,,,
229376,,,49.96535873413086,-2.040156841278076,0.5820196866989136,0.011741196736693382,0.1171875
229463,500.0,500,,,,,
229501,38.0,38,,,,,
229653,152.0,152,,,,,
229677,24.0,24,,,,,
229694,17.0,17,,,,,
229710,16.0,16,,,,,
229897,187.0,187,,,,,
230385,488.0,488,,,,,
230442,57.0,57,,,,,
230534,92.0,92,,,,,
231034,500.0,500,,,,,
231424,,,162.86965942382812,2.455029010772705,0.540067195892334,0.04110313951969147,0.19921875
231534,500.0,500,,,,,
232034,500.0,500,,,,,
232534,500.0,500,,,,,
233034,500.0,500,,,,,
233472,,,70.86700439453125,-1.7029521465301514,0.5468349456787109,0.11971061676740646,0.57421875
233534,500.0,500,,,,,
234034,500.0,500,,,,,
234093,59.0,59,,,,,
234593,500.0,500,,,,,
234611,18.0,18,,,,,
234985,374.0,374,,,,,
235485,500.0,500,,,,,
235520,,,172.7733917236328,1.5926090478897095,0.5308531522750854,0.15138988196849823,0.35546875
235985,500.0,500,,,,,
236284,299.0,299,,,,,
236421,137.0,137,,,,,
236577,156.0,156,,,,,
236837,260.0,260,,,,,
236862,25.0,25,,,,,
237006,144.0,144,,,,,
237204,198.0,198,,,,,
237568,,,17.258363723754883,-0.950039267539978,0.5931719541549683,0.010136348195374012,0.12109375
237704,500.0,500,,,,,
238159,455.0,455,,,,,
238288,129.0,129,,,,,
238421,133.0,133,,,,,
238630,209.0,209,,,,,
238992,362.0,362,,,,,
239024,32.0,32,,,,,
239329,305.0,305,,,,,
239616,,,21.83536148071289,-2.0063798427581787,0.5826609134674072,0.013389352709054947,0.15234375
239658,329.0,329,,,,,
239834,176.0,176,,,,,
240017,183.0,183,,,,,
240199,182.0,182,,,,,
240243,44.0,44,,,,,
240384,141.0,141,,,,,
240531,147.0,147,,,,,
240754,223.0,223,,,,,
240878,124.0,124,,,,,
241021,143.0,143,,,,,
241304,283.0,283,,,,,
241462,158.0,158,,,,,
241655,193.0,193,,,,,
241664,,,132.26495361328125,9.168807983398438,0.4656839966773987,0.5049831867218018,0.33203125
241859,204.0,204,,,,,
242008,149.0,149,,,,,
242140,132.0,132,,,,,
242596,456.0,456,,,,,
242832,236.0,236,,,,,
243113,281.0,281,,,,,
243267,154.0,154,,,,,
243457,190.0,190,,,,,
243646,189.0,189,,,,,
243712,,,6.391996383666992,0.06659381836652756,0.6148317456245422,0.022846674546599388,0.3203125
243981,335.0,335,,,,,
244128,147.0,147,,,,,
244252,124.0,124,,,,,
244385,133.0,133,,,,,
244885,500.0,500,,,,,
244960,75.0,75,,,,,
245460,500.0,500,,,,,
245760,,,101.33564758300781,0.6961957812309265,0.5500420331954956,0.01832686923444271,0.1640625
245786,326.0,326,,,,,
245823,37.0,37,,,,,
245838,15.0,15,,,,,
245998,160.0,160,,,,,
246376,378.0,378,,,,,
246530,154.0,154,,,,,
246778,248.0,248,,,,,
246936,158.0,158,,,,,
247065,129.0,129,,,,,
247308,243.0,243,,,,,
247442,134.0,134,,,,,
247586,144.0,144,,,,,
247739,153.0,153,,,,,
247808,,,47.808433532714844,2.2899913787841797,0.537482500076294,0.01468823291361332,0.18359375
247884,145.0,145,,,,,
248061,177.0,177,,,,,
248226,165.0,165,,,,,
248432,206.0,206,,,,,
248648,216.0,216,,,,,
248887,239.0,239,,,,,
249063,176.0,176,,,,,
249234,171.0,171,,,,,
249522,288.0,288,,,,,
249710,188.0,188,,,,,
249856,,,6.101021766662598,0.6705102920532227,0.5900565981864929,0.012021872214972973,0.125
249865,155.0,155,,,,,
250204,339.0,339,,,,,
250222,18.0,18,,,,,
250247,25.0,25,,,,,
250416,169.0,169,,,,,
250626,210.0,210,,,,,
250643,17.0,17,,,,,
250796,153.0,153,,,,,
250825,29.0,29,,,,,
250840,15.0,15,,,,,
250859,19.0,19,,,,,
250878,19.0,19,,,,,
251056,178.0,178,,,,,
251089,33.0,33,,,,,
251262,173.0,173,,,,,
251291,29.0,29,,,,,
251439,148.0,148,,,,,
251652,213.0,213,,,,,
251701,49.0,49,,,,,
251904,,,204.4887237548828,5.7777791023254395,0.4808816611766815,0.5195819735527039,0.2890625
251914,213.0,213,,,,,
252414,500.0,500,,,,,
252722,308.0,308,,,,,
252877,155.0,155,,,,,
253040,163.0,163,,,,,
253190,150.0,150,,,,,
253506,316.0,316,,,,,
253775,269.0,269,,,,,
253952,,,17.453310012817383,-0.8539570569992065,0.6193221807479858,0.021110188215970993,0.27734375
254135,360.0,360,,,,,
254208,73.0,73,,,,,
254399,191.0,191,,,,,
254413,14.0,14,,,,,
254620,207.0,207,,,,,
254820,200.0,200,,,,,
255320,500.0,500,,,,,
255387,67.0,67,,,,,
255690,303.0,303,,,,,
255834,144.0,144,,,,,
255927,93.0,93,,,,,
256000,,,108.96788024902344,1.0434480905532837,0.48364537954330444,0.26594647765159607,0.2890625
256113,186.0,186,,,,,
256320,207.0,207,,,,,
256455,135.0,135,,,,,
256639,184.0,184,,,,,
256687,48.0,48,,,,,
257187,500.0,500,,,,,
257494,307.0,307,,,,,
257683,189.0,189,,,,,
257903,220.0,220,,,,,
258048,,,64.81485748291016,0.23845812678337097,0.5405232906341553,0.01043279841542244,0.1171875
258082,179.0,179,,,,,
258296,214.0,214,,,,,
258550,254.0,254,,,,,
258803,253.0,253,,,,,
259003,200.0,200,,,,,
259503,500.0,500,,,,,
259723,220.0,220,,,,,
259945,222.0,222,,,,,
260096,,,36.578224182128906,-1.0889980792999268,0.5539430379867554,0.020620111376047134,0.140625
260157,212.0,212,,,,,
260353,196.0,196,,,,,
260853,500.0,500,,,,,
260876,23.0,23,,,,,
261234,358.0,358,,,,,
261440,206.0,206,,,,,
261719,279.0,279,,,,,
261922,203.0,203,,,,,
262144,,,63.49839782714844,-0.7587961554527283,0.5660109519958496,0.02173001691699028,0.203125
262177,255.0,255,,,,,
