step,ep_return,ep_len,value_loss,policy_loss,entropy,approx_kl,clipfrac
79897,258.0,258,,,,,
80143,246.0,246,,,,,
80180,37.0,37,,,,,
80204,24.0,24,,,,,
80239,35.0,35,,,,,
80267,28.0,28,,,,,
80302,35.0,35,,,,,
80373,71.0,71,,,,,
80445,72.0,72,,,,,
80466,21.0,21,,,,,
80537,71.0,71,,,,,
80575,38.0,38,,,,,
80596,21.0,21,,,,,
80778,182.0,182,,,,,
80949,171.0,171,,,,,
80983,34.0,34,,,,,
81007,24.0,24,,,,,
81024,17.0,17,,,,,
81247,223.0,223,,,,,
81266,19.0,19,,,,,
81486,220.0,220,,,,,
81515,29.0,29,,,,,
81624,109.0,109,,,,,
81864,240.0,240,,,,,
81901,37.0,37,,,,,
81920,,,154.7909698486328,4.572973251342773,0.4674339294433594,0.40733447670936584,0.2578125
81921,20.0,20,,,,,
82293,372.0,372,,,,,
82561,268.0,268,,,,,
82728,167.0,167,,,,,
82911,183.0,183,,,,,
83295,384.0,384,,,,,
83519,224.0,224,,,,,
83751,232.0,232,,,,,
83943,192.0,192,,,,,
83968,,,12.44095230102539,-3.934478759765625,0.605981171131134,0.013716084882616997,0.1484375
83989,46.0,46,,,,,
84218,229.0,229,,,,,
84261,43.0,43,,,,,
84465,204.0,204,,,,,
84603,138.0,138,,,,,
84764,161.0,161,,,,,
84809,45.0,45,,,,,
84928,119.0,119,,,,,
85138,210.0,210,,,,,
85189,51.0,51,,,,,
85409,220.0,220,,,,,
85666,257.0,257,,,,,
85695,29.0,29,,,,,
86016,,,65.09667205810547,-1.5572748184204102,0.5230768918991089,0.06013555824756622,0.21484375
86025,330.0,330,,,,,
86285,260.0,260,,,,,
86494,209.0,209,,,,,
86732,238.0,238,,,,,
87111,379.0,379,,,,,
87363,252.0,252,,,,,
87683,320.0,320,,,,,
87951,268.0,268,,,,,
88064,,,12.786903381347656,-4.662769317626953,0.584647536277771,0.014927791431546211,0.1484375
88311,360.0,360,,,,,
88458,147.0,147,,,,,
88671,213.0,213,,,,,
88900,229.0,229,,,,,
89113,213.0,213,,,,,
89521,408.0,408,,,,,
89559,38.0,38,,,,,
89678,119.0,119,,,,,
89984,306.0,306,,,,,
90027,43.0,43,,,,,
90112,,,100.60530090332031,-1.4108588695526123,0.5656498074531555,0.010770716704428196,0.08984375
90315,288.0,288,,,,,
90464,149.0,149,,,,,
90693,229.0,229,,,,,
90973,280.0,280,,,,,
91090,117.0,117,,,,,
91235,145.0,145,,,,,
91355,120.0,120,,,,,
91439,84.0,84,,,,,
91739,300.0,300,,,,,
91993,254.0,254,,,,,
92123,130.0,130,,,,,
92160,,,39.340335845947266,-1.6030828952789307,0.5685498118400574,0.00670476071536541,0.078125
92232,109.0,109,,,,,
92477,245.0,245,,,,,
92624,147.0,147,,,,,
92658,34.0,34,,,,,
92718,60.0,60,,,,,
92778,60.0,60,,,,,
92862,84.0,84,,,,,
93042,180.0,180,,,,,
93070,28.0,28,,,,,
93189,119.0,119,,,,,
93413,224.0,224,,,,,
93434,21.0,21,,,,,
93588,154.0,154,,,,,
93712,124.0,124,,,,,
93776,64.0,64,,,,,
93807,31.0,31,,,,,
93896,89.0,89,,,,,
93924,28.0,28,,,,,
93968,44.0,44,,,,,
94066,98.0,98,,,,,
94090,24.0,24,,,,,
94208,,,174.7430419921875,4.786403179168701,0.48359423875808716,0.461433082818985,0.32421875
94279,189.0,189,,,,,
94779,500.0,500,,,,,
95240,461.0,461,,,,,
95389,149.0,149,,,,,
95705,316.0,316,,,,,
95915,210.0,210,,,,,
96078,163.0,163,,,,,
96219,141.0,141,,,,,
96256,,,19.613250732421875,-3.3627452850341797,0.6017515659332275,0.00935592595487833,0.0703125
96533,314.0,314,,,,,
96744,211.0,211,,,,,
96931,187.0,187,,,,,
97150,219.0,219,,,,,
97650,500.0,500,,,,,
97787,137.0,137,,,,,
97924,137.0,137,,,,,
98041,117.0,117,,,,,
98191,150.0,150,,,,,
98304,,,39.221405029296875,-1.6045070886611938,0.6061348915100098,0.022694045677781105,0.14453125
98340,149.0,149,,,,,
98451,111.0,111,,,,,
98587,136.0,136,,,,,
99075,488.0,488,,,,,
99129,54.0,54,,,,,
99582,453.0,453,,,,,
99690,108.0,108,,,,,
99992,302.0,302,,,,,
100111,119.0,119,,,,,
100131,20.0,20,,,,,
100352,,,98.23994445800781,-2.3389220237731934,0.566053032875061,0.008021877147257328,0.08203125
100631,500.0,500,,,,,
100783,152.0,152,,,,,
100831,48.0,48,,,,,
101331,500.0,500,,,,,
101373,42.0,42,,,,,
101504,131.0,131,,,,,
102004,500.0,500,,,,,
102104,100.0,100,,,,,
102129,25.0,25,,,,,
102188,59.0,59,,,,,
102400,,,123.35629272460938,-2.3583576679229736,0.509390652179718,0.011477815918624401,0.0703125
102688,500.0,500,,,,,
102800,112.0,112,,,,,
103300,500.0,500,,,,,
103462,162.0,162,,,,,
103551,89.0,89,,,,,
104051,500.0,500,,,,,
104146,95.0,95,,,,,
104274,128.0,128,,,,,
104411,137.0,137,,,,,
104448,,,82.37174987792969,-3.086719036102295,0.5501887798309326,0.009527713991701603,0.07421875
104911,500.0,500,,,,,
105105,194.0,194,,,,,
105266,161.0,161,,,,,
105766,500.0,500,,,,,
106266,500.0,500,,,,,
106496,,,84.71791076660156,-2.4676294326782227,0.623855710029602,0.02499055676162243,0.25390625
106566,300.0,300,,,,,
106616,50.0,50,,,,,
107005,389.0,389,,,,,
107314,309.0,309,,,,,
107378,64.0,64,,,,,
107420,42.0,42,,,,,
107618,198.0,198,,,,,
108118,500.0,500,,,,,
108398,280.0,280,,,,,
108466,68.0,68,,,,,
108544,,,164.89869689941406,1.4394704103469849,0.5410140752792358,0.10886978358030319,0.3203125
108613,147.0,147,,,,,
109113,500.0,500,,,,,
109613,500.0,500,,,,,
109773,160.0,160,,,,,
110273,500.0,500,,,,,
110592,,,36.773048400878906,-3.7196695804595947,0.5949676036834717,0.010873890481889248,0.1171875
110773,500.0,500,,,,,
111273,500.0,500,,,,,
111356,83.0,83,,,,,
111392,36.0,36,,,,,
111892,500.0,500,,,,,
112392,500.0,500,,,,,
112640,,,106.52484130859375,-2.2375361919403076,0.6215801239013672,0.008592760190367699,0.08203125
112701,309.0,309,,,,,
112822,121.0,121,,,,,
112864,42.0,42,,,,,
113364,500.0,500,,,,,
113864,500.0,500,,,,,
113987,123.0,123,,,,,
114109,122.0,122,,,,,
114250,141.0,141,,,,,
114273,23.0,23,,,,,
114542,269.0,269,,,,,
114688,,,103.11193084716797,-0.7631874084472656,0.5238543748855591,0.026532700285315514,0.203125
115042,500.0,500,,,,,
115542,500.0,500,,,,,
115719,177.0,177,,,,,
116219,500.0,500,,,,,
116686,467.0,467,,,,,
116736,,,95.89932250976562,-2.44562029838562,0.5872822999954224,0.02080593630671501,0.2265625
117124,438.0,438,,,,,
117556,432.0,432,,,,,
117759,203.0,203,,,,,
118020,261.0,261,,,,,
118237,217.0,217,,,,,
118445,208.0,208,,,,,
118784,,,10.208775520324707,-2.8828816413879395,0.6080690622329712,0.01339240837842226,0.14453125
118842,397.0,397,,,,,
118910,68.0,68,,,,,
119011,101.0,101,,,,,
119052,41.0,41,,,,,
119394,342.0,342,,,,,
119723,329.0,329,,,,,
119976,253.0,253,,,,,
120059,83.0,83,,,,,
120097,38.0,38,,,,,
120327,230.0,230,,,,,
120379,52.0,52,,,,,
120528,149.0,149,,,,,
120657,129.0,129,,,,,
120822,165.0,165,,,,,
120832,,,186.84503173828125,3.102576732635498,0.48624542355537415,0.07162676751613617,0.28125
120932,110.0,110,,,,,
121084,152.0,152,,,,,
121251,167.0,167,,,,,
121481,230.0,230,,,,,
121615,134.0,134,,,,,
121760,145.0,145,,,,,
122000,240.0,240,,,,,
122228,228.0,228,,,,,
122400,172.0,172,,,,,
122508,108.0,108,,,,,
122612,104.0,104,,,,,
122858,246.0,246,,,,,
122880,,,7.881581783294678,1.2464748620986938,0.6164050698280334,0.013594750314950943,0.12890625
123253,395.0,395,,,,,
123377,124.0,124,,,,,
123554,177.0,177,,,,,
123753,199.0,199,,,,,
123908,155.0,155,,,,,
123996,88.0,88,,,,,
124279,283.0,283,,,,,
124613,334.0,334,,,,,
124760,147.0,147,,,,,
124928,,,37.79825210571289,0.6937059164047241,0.615256130695343,0.0126657634973526,0.1171875
124956,196.0,196,,,,,
124992,36.0,36,,,,,
125039,47.0,47,,,,,
125060,21.0,21,,,,,
125166,106.0,106,,,,,
125220,54.0,54,,,,,
125232,12.0,12,,,,,
125258,26.0,26,,,,,
125273,15.0,15,,,,,
125415,142.0,142,,,,,
125448,33.0,33,,,,,
125596,148.0,148,,,,,
125811,215.0,215,,,,,
125845,34.0,34,,,,,
125866,21.0,21,,,,,
125896,30.0,30,,,,,
125914,18.0,18,,,,,
125944,30.0,30,,,,,
126066,122.0,122,,,,,
126090,24.0,24,,,,,
126171,81.0,81,,,,,
126203,32.0,32,,,,,
126224,21.0,21,,,,,
126274,50.0,50,,,,,
126356,82.0,82,,,,,
126397,41.0,41,,,,,
126438,41.0,41,,,,,
126451,13.0,13,,,,,
126571,120.0,120,,,,,
126722,151.0,151,,,,,
126763,41.0,41,,,,,
126976,,,279.270751953125,11.573478698730469,0.46980565786361694,0.9487709403038025,0.39453125
127076,313.0,313,,,,,
127207,131.0,131,,,,,
127373,166.0,166,,,,,
127581,208.0,208,,,,,
127716,135.0,135,,,,,
127841,125.0,125,,,,,
128274,433.0,433,,,,,
128411,137.0,137,,,,,
128553,142.0,142,,,,,
128677,124.0,124,,,,,
129024,,,8.961828231811523,0.36241716146469116,0.5985822677612305,0.00822215061634779,0.07421875
129026,349.0,349,,,,,
129043,17.0,17,,,,,
129543,500.0,500,,,,,
129725,182.0,182,,,,,
129867,142.0,142,,,,,
130367,500.0,500,,,,,
130867,500.0,500,,,,,
131072,,,72.1598892211914,-2.3535165786743164,0.5596259832382202,0.043066125363111496,0.26171875
131154,287.0,287,,,,,
131360,206.0,206,,,,,
131547,187.0,187,,,,,
131701,154.0,154,,,,,
131862,161.0,161,,,,,
132018,156.0,156,,,,,
132149,131.0,131,,,,,
132343,194.0,194,,,,,
132505,162.0,162,,,,,
132654,149.0,149,,,,,
132799,145.0,145,,,,,
133028,229.0,229,,,,,
133120,,,14.674463272094727,0.9710326194763184,0.5845427513122559,0.03332950547337532,0.3203125
133174,146.0,146,,,,,
133227,53.0,53,,,,,
133727,500.0,500,,,,,
133813,86.0,86,,,,,
133890,77.0,77,,,,,
134053,163.0,163,,,,,
134299,246.0,246,,,,,
134409,110.0,110,,,,,
134533,124.0,124,,,,,
134661,128.0,128,,,,,
135161,500.0,500,,,,,
135168,,,154.95770263671875,2.499281406402588,0.4923524856567383,0.023916620761156082,0.19140625
135314,153.0,153,,,,,
135814,500.0,500,,,,,
136029,215.0,215,,,,,
136529,500.0,500,,,,,
137029,500.0,500,,,,,
137216,,,80.7783203125,-1.3118630647659302,0.6063941121101379,0.016520841047167778,0.234375
137529,500.0,500,,,,,
137702,173.0,173,,,,,
137725,23.0,23,,,,,
137813,88.0,88,,,,,
138313,500.0,500,,,,,
138372,59.0,59,,,,,
138557,185.0,185,,,,,
138735,178.0,178,,,,,
138877,142.0,142,,,,,
138912,35.0,35,,,,,
139053,141.0,141,,,,,
139198,145.0,145,,,,,
139247,49.0,49,,,,,
139264,,,126.01293182373047,1.9174354076385498,0.5643963813781738,0.12437427043914795,0.203125
139747,500.0,500,,,,,
139954,207.0,207,,,,,
140179,225.0,225,,,,,
140679,500.0,500,,,,,
140939,260.0,260,,,,,
141208,269.0,269,,,,,
141312,,,31.98851776123047,-1.9656428098678589,0.6216899156570435,0.035306788980960846,0.29296875
141381,173.0,173,,,,,
141698,317.0,317,,,,,
141725,27.0,27,,,,,
141962,237.0,237,,,,,
142229,267.0,267,,,,,
142294,65.0,65,,,,,
142365,71.0,71,,,,,
142384,19.0,19,,,,,
142804,420.0,420,,,,,
142878,74.0,74,,,,,
142995,117.0,117,,,,,
143061,66.0,66,,,,,
143360,,,145.00477600097656,2.1745057106018066,0.5094700455665588,0.13499251008033752,0.34375
143561,500.0,500,,,,,
144061,500.0,500,,,,,
144219,158.0,158,,,,,
144415,196.0,196,,,,,
144582,167.0,167,,,,,
145082,500.0,500,,,,,
145355,273.0,273,,,,,
145408,,,49.91023635864258,-1.3924683332443237,0.6404901146888733,0.022378284484148026,0.2421875
145500,145.0,145,,,,,
146000,500.0,500,,,,,
146272,272.0,272,,,,,
146460,188.0,188,,,,,
146960,500.0,500,,,,,
147137,177.0,177,,,,,
147318,181.0,181,,,,,
147456,,,42.48072814941406,-1.92948579788208,0.5790961980819702,0.025419700890779495,0.13671875
147518,200.0,200,,,,,
147661,143.0,143,,,,,
147858,197.0,197,,,,,
147963,105.0,105,,,,,
148075,112.0,112,,,,,
148196,121.0,121,,,,,
148348,152.0,152,,,,,
148461,113.0,113,,,,,
148615,154.0,154,,,,,
148693,78.0,78,,,,,
149093,400.0,400,,,,,
149140,47.0,47,,,,,
149340,200.0,200,,,,,
149504,,,96.91551208496094,3.1021149158477783,0.5465096235275269,0.13517984747886658,0.33203125
149628,288.0,288,,,,,
149967,339.0,339,,,,,
150198,231.0,231,,,,,
150314,116.0,116,,,,,
150367,53.0,53,,,,,
150528,161.0,161,,,,,
150569,41.0,41,,,,,
150688,119.0,119,,,,,
150946,258.0,258,,,,,
151058,112.0,112,,,,,
151146,88.0,88,,,,,
151193,47.0,47,,,,,
151333,140.0,140,,,,,
151472,139.0,139,,,,,
151552,,,63.53366470336914,2.5015883445739746,0.525566041469574,0.05642584711313248,0.23828125
151620,148.0,148,,,,,
151769,149.0,149,,,,,
151915,146.0,146,,,,,
152058,143.0,143,,,,,
152201,143.0,143,,,,,
152338,137.0,137,,,,,
152519,181.0,181,,,,,
152705,186.0,186,,,,,
152870,165.0,165,,,,,
153037,167.0,167,,,,,
153189,152.0,152,,,,,
153319,130.0,130,,,,,
153451,132.0,132,,,,,
153587,136.0,136,,,,,
153600,,,8.341020584106445,2.3498470783233643,0.5910035371780396,0.01735691912472248,0.2578125
153855,268.0,268,,,,,
153999,144.0,144,,,,,
154197,198.0,198,,,,,
154320,123.0,123,,,,,
154410,90.0,90,,,,,
154455,45.0,45,,,,,
154660,205.0,205,,,,,
154878,218.0,218,,,,,
155055,177.0,177,,,,,
155137,82.0,82,,,,,
155402,265.0,265,,,,,
155648,,,129.819580078125,2.1911728382110596,0.5197056531906128,0.012639036402106285,0.06640625
155728,326.0,326,,,,,
155984,256.0,256,,,,,
156484,500.0,500,,,,,
156822,338.0,338,,,,,
156961,139.0,139,,,,,
157083,122.0,122,,,,,
157252,169.0,169,,,,,
157384,132.0,132,,,,,
157521,137.0,137,,,,,
157672,151.0,151,,,,,
157696,,,13.86709213256836,-0.12794169783592224,0.5828568339347839,0.02741064876317978,0.25390625
157788,116.0,116,,,,,
157831,43.0,43,,,,,
158052,221.0,221,,,,,
158078,26.0,26,,,,,
158284,206.0,206,,,,,
158340,56.0,56,,,,,
158470,130.0,130,,,,,
158670,200.0,200,,,,,
158967,297.0,297,,,,,
159005,38.0,38,,,,,
159247,242.0,242,,,,,
159410,163.0,163,,,,,
159608,198.0,198,,,,,
159744,,,97.46839141845703,2.1006858348846436,0.5157899856567383,0.13144640624523163,0.3046875
159781,173.0,173,,,,,
159956,175.0,175,,,,,
160136,180.0,180,,,,,
160342,206.0,206,,,,,
160566,224.0,224,,,,,
160803,237.0,237,,,,,
161078,275.0,275,,,,,
161226,148.0,148,,,,,
161244,18.0,18,,,,,
161445,201.0,201,,,,,
161573,128.0,128,,,,,
161756,183.0,183,,,,,
161792,,,35.87962341308594,0.31038278341293335,0.5827990770339966,0.015842469409108162,0.2421875
162029,273.0,273,,,,,
162179,150.0,150,,,,,
162679,500.0,500,,,,,
162825,146.0,146,,,,,
162988,163.0,163,,,,,
163276,288.0,288,,,,,
163553,277.0,277,,,,,
163761,208.0,208,,,,,
163840,,,30.912961959838867,-1.161413550376892,0.5625935792922974,0.015225603245198727,0.109375
164261,500.0,500,,,,,
164457,196.0,196,,,,,
164613,156.0,156,,,,,
165113,500.0,500,,,,,
165289,176.0,176,,,,,
165657,368.0,368,,,,,
165819,162.0,162,,,,,
165888,,,29.625370025634766,-1.7139959335327148,0.6092649698257446,0.00869060680270195,0.125
166319,500.0,500,,,,,
166819,500.0,500,,,,,
166962,143.0,143,,,,,
167394,432.0,432,,,,,
167571,177.0,177,,,,,
167936,,,55.540504455566406,-2.8599801063537598,0.5907255411148071,0.01689860038459301,0.16015625
168071,500.0,500,,,,,
168370,299.0,299,,,,,
168870,500.0,500,,,,,
169370,500.0,500,,,,,
169599,229.0,229,,,,,
169612,13.0,13,,,,,
169842,230.0,230,,,,,
169855,13.0,13,,,,,
169984,,,115.44214630126953,-0.026771485805511475,0.53995281457901,0.0500868558883667,0.1953125
170355,500.0,500,,,,,
170855,500.0,500,,,,,
171355,500.0,500,,,,,
171855,500.0,500,,,,,
172032,,,74.92753601074219,-2.468318462371826,0.5823861360549927,0.017105979844927788,0.171875
172206,351.0,351,,,,,
172356,150.0,150,,,,,
172856,500.0,500,,,,,
173356,500.0,500,,,,,
173856,500.0,500,,,,,
173898,42.0,42,,,,,
174051,153.0,153,,,,,
174080,,,108.4346923828125,1.4202287197113037,0.5724853873252869,0.040799543261528015,0.2109375
174146,95.0,95,,,,,
174646,500.0,500,,,,,
175146,500.0,500,,,,,
175646,500.0,500,,,,,
176128,,,182.4547119140625,0.7063624858856201,0.6133285760879517,0.022760827094316483,0.18359375
176146,500.0,500,,,,,
176493,347.0,347,,,,,
176579,86.0,86,,,,,
176724,145.0,145,,,,,
176844,120.0,120,,,,,
177223,379.0,379,,,,,
177340,117.0,117,,,,,
177462,122.0,122,,,,,
177704,242.0,242,,,,,
177970,266.0,266,,,,,
178176,,,126.56556701660156,1.5494309663772583,0.5353227853775024,0.030888132750988007,0.2890625
178376,406.0,406,,,,,
178411,35.0,35,,,,,
178526,115.0,115,,,,,
178549,23.0,23,,,,,
178687,138.0,138,,,,,
178723,36.0,36,,,,,
178764,41.0,41,,,,,
178789,25.0,25,,,,,
178813,24.0,24,,,,,
179025,212.0,212,,,,,
179167,142.0,142,,,,,
179667,500.0,500,,,,,
179998,331.0,331,,,,,
180025,27.0,27,,,,,
180043,18.0,18,,,,,
180224,,,249.36659240722656,6.459755897521973,0.46604567766189575,0.09884406626224518,0.25
180543,500.0,500,,,,,
181043,500.0,500,,,,,
181543,500.0,500,,,,,
182043,500.0,500,,,,,
182222,179.0,179,,,,,
182272,,,72.20845031738281,-1.7182576656341553,0.6253114938735962,0.021925270557403564,0.26953125
182722,500.0,500,,,,,
183222,500.0,500,,,,,
183722,500.0,500,,,,,
184222,500.0,500,,,,,
184320,,,110.87708282470703,-0.8886427283287048,0.618371844291687,0.012148506008088589,0.11328125
184720,498.0,498,,,,,
184757,37.0,37,,,,,
184812,55.0,55,,,,,
185042,230.0,230,,,,,
185090,48.0,48,,,,,
185590,500.0,500,,,,,
186090,500.0,500,,,,,
186120,30.0,30,,,,,
186139,19.0,19,,,,,
186180,41.0,41,,,,,
186368,,,223.31060791015625,4.048676013946533,0.5239582061767578,0.12568534910678864,0.3203125
186680,500.0,500,,,,,
186779,99.0,99,,,,,
187279,500.0,500,,,,,
187386,107.0,107,,,,,
187886,500.0,500,,,,,
188016,130.0,130,,,,,
188416,,,109.26066589355469,-0.4676273763179779,0.6056374311447144,0.031317103654146194,0.19140625
188516,500.0,500,,,,,
189016,500.0,500,,,,,
189206,190.0,190,,,,,
189362,156.0,156,,,,,
189504,142.0,142,,,,,
190004,500.0,500,,,,,
190149,145.0,145,,,,,
190464,,,77.84661102294922,0.34219831228256226,0.5902893543243408,0.011854022741317749,0.1171875
190643,494.0,494,,,,,
191143,500.0,500,,,,,
191296,153.0,153,,,,,
191796,500.0,500,,,,,
191819,23.0,23,,,,,
192319,500.0,500,,,,,
192512,,,128.4585723876953,-0.10755139589309692,0.5499318838119507,0.022891104221343994,0.1015625
192819,500.0,500,,,,,
193319,500.0,500,,,,,
193819,500.0,500,,,,,
194008,189.0,189,,,,,
194508,500.0,500,,,,,
194560,,,73.80931854248047,-1.1983329057693481,0.6171337366104126,0.03172617405653,0.1484375
194683,175.0,175,,,,,
194892,209.0,209,,,,,
195030,138.0,138,,,,,
195263,233.0,233,,,,,
195763,500.0,500,,,,,
195984,221.0,221,,,,,
196484,500.0,500,,,,,
196608,,,9.676773071289062,-0.2904088795185089,0.6006613969802856,0.016053756698966026,0.1640625
196661,177.0,177,,,,,
196811,150.0,150,,,,,
196833,22.0,22,,,,,
197333,500.0,500,,,,,
197664,331.0,331,,,,,
198032,368.0,368,,,,,
198043,11.0,11,,,,,
198069,26.0,26,,,,,
198536,467.0,467,,,,,
198570,34.0,34,,,,,
198656,,,108.792236328125,0.3806486129760742,0.5270389318466187,0.058726828545331955,0.17578125
198660,90.0,90,,,,,
198795,135.0,135,,,,,
199295,500.0,500,,,,,
199710,415.0,415,,,,,
200210,500.0,500,,,,,
200365,155.0,155,,,,,
200704,,,42.48347473144531,-1.8930034637451172,0.5737124681472778,0.019859468564391136,0.1953125
200865,500.0,500,,,,,
201045,180.0,180,,,,,
201545,500.0,500,,,,,
202045,500.0,500,,,,,
202181,136.0,136,,,,,
202664,483.0,483,,,,,
202752,,,90.55905151367188,-0.5902231931686401,0.6043424606323242,0.014470839872956276,0.140625
203005,341.0,341,,,,,
203359,354.0,354,,,,,
203478,119.0,119,,,,,
203823,345.0,345,,,,,
204184,361.0,361,,,,,
204316,132.0,132,,,,,
204745,429.0,429,,,,,
204800,,,70.81808471679688,0.4560556411743164,0.5633240342140198,0.0466393306851387,0.24609375
205245,500.0,500,,,,,
205567,322.0,322,,,,,
205766,199.0,199,,,,,
206266,500.0,500,,,,,
206560,294.0,294,,,,,
206848,,,128.00477600097656,-0.37905287742614746,0.5368238687515259,0.125507652759552,0.46875
206916,356.0,356,,,,,
207224,308.0,308,,,,,
207343,119.0,119,,,,,
207606,263.0,263,,,,,
208036,430.0,430,,,,,
208236,200.0,200,,,,,
208461,225.0,225,,,,,
208719,258.0,258,,,,,
208859,140.0,140,,,,,
208896,,,36.442787170410156,0.7861809730529785,0.5895920991897583,0.009185412898659706,0.09375
209033,174.0,174,,,,,
209290,257.0,257,,,,,
209445,155.0,155,,,,,
209711,266.0,266,,,,,
209774,63.0,63,,,,,
209849,75.0,75,,,,,
209865,16.0,16,,,,,
209895,30.0,30,,,,,
209953,58.0,58,,,,,
210090,137.0,137,,,,,
210224,134.0,134,,,,,
210400,176.0,176,,,,,
210478,78.0,78,,,,,
210673,195.0,195,,,,,
210686,13.0,13,,,,,
210725,39.0,39,,,,,
210754,29.0,29,,,,,
210773,19.0,19,,,,,
210813,40.0,40,,,,,
210944,,,248.01608276367188,8.828102111816406,0.42986926436424255,0.529582679271698,0.36328125
210968,155.0,155,,,,,
211096,128.0,128,,,,,
211257,161.0,161,,,,,
211531,274.0,274,,,,,
211668,137.0,137,,,,,
211814,146.0,146,,,,,
211964,150.0,150,,,,,
212083,119.0,119,,,,,
212325,242.0,242,,,,,
212452,127.0,127,,,,,
212612,160.0,160,,,,,
212949,337.0,337,,,,,
212992,,,10.927718162536621,1.0628242492675781,0.5673693418502808,0.012994392774999142,0.12109375
213139,190.0,190,,,,,
213269,130.0,130,,,,,
213587,318.0,318,,,,,
213783,196.0,196,,,,,
214181,398.0,398,,,,,
214381,200.0,200,,,,,
214577,196.0,196,,,,,
215040,,,41.86738586425781,-1.361202359199524,0.5766919851303101,0.01206965371966362,0.1171875
215077,500.0,500,,,,,
215577,500.0,500,,,,,
215724,147.0,147,,,,,
216224,500.0,500,,,,,
216389,165.0,165,,,,,
216889,500.0,500,,,,,
217053,164.0,164,,,,,
217088,,,50.66249084472656,-1.695450782775879,0.5237927436828613,0.005090855527669191,0.0625
217553,500.0,500,,,,,
218053,500.0,500,,,,,
218553,500.0,500,,,,,
218566,13.0,13,,,,,
219066,500.0,500,,,,,
219136,,,90.45542907714844,-2.170665740966797,0.5345062613487244,0.005276189185678959,0.0625
219566,500.0,500,,,,,
220066,500.0,500,,,,,
220253,187.0,187,,,,,
220753,500.0,500,,,,,
221184,,,72.7093734741211,-2.2276735305786133,0.5803508758544922,0.010896517895162106,0.09375
221253,500.0,500,,,,,
221425,172.0,172,,,,,
221925,500.0,500,,,,,
222034,109.0,109,,,,,
222202,168.0,168,,,,,
222353,151.0,151,,,,,
222853,500.0,500,,,,,
223089,236.0,236,,,,,
223111,22.0,22,,,,,
223232,,,152.88674926757812,1.6688865423202515,0.5472639799118042,0.015436525456607342,0.078125
223244,133.0,133,,,,,
223262,18.0,18,,,,,
223565,303.0,303,,,,,
224065,500.0,500,,,,,
224565,500.0,500,,,,,
224701,136.0,136,,,,,
224841,140.0,140,,,,,
225061,220.0,220,,,,,
225209,148.0,148,,,,,
225280,,,72.1302490234375,0.3052045702934265,0.5530531406402588,0.01603831723332405,0.1640625
225410,201.0,201,,,,,
225428,18.0,18,,,,,
225566,138.0,138,,,,,
225699,133.0,133,,,,,
225718,19.0,19,,,,,
225854,136.0,136,,,,,
226023,169.0,169,,,,,
226178,155.0,155,,,,,
226358,180.0,180,,,,,
226507,149.0,149,,,,,
226663,156.0,156,,,,,
226816,153.0,153,,,,,
227024,208.0,208,,,,,
227154,130.0,130,,,,,
227289,135.0,135,,,,,
227328,,,59.40888977050781,4.862527847290039,0.5573755502700806,0.0076153818517923355,0.06640625
227409,120.0,120,,,,,
227423,14.0,14,,,,,
227451,28.0,28,,,,,
227583,132.0,132,,,,,
228083,500.0,500,,,,,
228115,32.0,32,,,,,
228156,41.0,41,,,,,
228247,91.0,91,,,,,
228396,149.0,149,,,,,
228444,48.0,48,,,,,
228662,218.0,218,,,,,
229162,500.0,500,,,,,
229350,188.0,188,,,,,
229376,,,173.42678833007812,3.073847770690918,0.480886310338974,0.0524565652012825,0.1640625
229741,391.0,391,,,,,
230134,393.0,393,,,,,
230634,500.0,500,,,,,
230850,216.0,216,,,,,
231159,309.0,309,,,,,
231424,,,58.05236053466797,-1.8346924781799316,0.5591597557067871,0.012852267362177372,0.1328125
231659,500.0,500,,,,,
231805,146.0,146,,,,,
232255,450.0,450,,,,,
232530,275.0,275,,,,,
232936,406.0,406,,,,,
233265,329.0,329,,,,,
233472,,,23.747802734375,-2.179861068725586,0.573764443397522,0.014847676269710064,0.2421875
233628,363.0,363,,,,,
234128,500.0,500,,,,,
234628,500.0,500,,,,,
234776,148.0,148,,,,,
235276,500.0,500,,,,,
235520,,,64.5065689086914,-1.7608822584152222,0.5809370279312134,0.006470899097621441,0.0546875
235776,500.0,500,,,,,
236276,500.0,500,,,,,
236776,500.0,500,,,,,
237276,500.0,500,,,,,
237568,,,90.44920349121094,-1.489203691482544,0.6096564531326294,0.007485846057534218,0.09765625
237776,500.0,500,,,,,
237827,51.0,51,,,,,
238327,500.0,500,,,,,
238827,500.0,500,,,,,
238971,144.0,144,,,,,
239443,472.0,472,,,,,
239616,,,89.49671936035156,-1.0529447793960571,0.5357098579406738,0.028547462075948715,0.1484375
239943,500.0,500,,,,,
240186,243.0,243,,,,,
240339,153.0,153,,,,,
240839,500.0,500,,,,,
241045,206.0,206,,,,,
241545,500.0,500,,,,,
241664,,,132.9884796142578,0.07495863735675812,0.5645562410354614,0.018684621900320053,0.19921875
242045,500.0,500,,,,,
242545,500.0,500,,,,,
243045,500.0,500,,,,,
243545,500.0,500,,,,,
243572,27.0,27,,,,,
243673,101.0,101,,,,,
243712,,,134.00537109375,-0.4149474501609802,0.5250258445739746,0.01771598309278488,0.14453125
243722,49.0,49,,,,,
244222,500.0,500,,,,,
244722,500.0,500,,,,,
