step,ep_return,ep_len,value_loss,policy_loss,entropy,approx_kl,clipfrac
98304,,,4.191825866699219,-2.102086305618286,0.6244216561317444,0.010840092785656452,0.1328125
98425,331.0,331,,,,,
98509,84.0,84,,,,,
98670,161.0,161,,,,,
98967,297.0,297,,,,,
99110,143.0,143,,,,,
99330,220.0,220,,,,,
99449,119.0,119,,,,,
99618,169.0,169,,,,,
99703,85.0,85,,,,,
99954,251.0,251,,,,,
100105,151.0,151,,,,,
100352,,,54.51383590698242,-0.5650323629379272,0.5435119867324829,0.07303561270236969,0.27734375
100483,378.0,378,,,,,
100983,500.0,500,,,,,
101113,130.0,130,,,,,
101562,449.0,449,,,,,
101905,343.0,343,,,,,
102258,353.0,353,,,,,
102376,118.0,118,,,,,
102400,,,10.449716567993164,-2.242460012435913,0.6181620359420776,0.008879336528480053,0.09375
102408,32.0,32,,,,,
102499,91.0,91,,,,,
102542,43.0,43,,,,,
102860,318.0,318,,,,,
103360,500.0,500,,,,,
103464,104.0,104,,,,,
103800,336.0,336,,,,,
104006,206.0,206,,,,,
104199,193.0,193,,,,,
104421,222.0,222,,,,,
104448,,,132.7486572265625,0.32367050647735596,0.5315104722976685,0.06586125493049622,0.12109375
104787,366.0,366,,,,,
105108,321.0,321,,,,,
105437,329.0,329,,,,,
105721,284.0,284,,,,,
106115,394.0,394,,,,,
106456,341.0,341,,,,,
106496,,,21.891315460205078,-2.7423765659332275,0.5973811149597168,0.00501424353569746,0.06640625
106693,237.0,237,,,,,
107008,315.0,315,,,,,
107236,228.0,228,,,,,
107645,409.0,409,,,,,
107773,128.0,128,,,,,
108050,277.0,277,,,,,
108277,227.0,227,,,,,
108544,,,9.633464813232422,-2.0578322410583496,0.6031798124313354,0.010239572264254093,0.12890625
108682,405.0,405,,,,,
108697,15.0,15,,,,,
108997,300.0,300,,,,,
109026,29.0,29,,,,,
109114,88.0,88,,,,,
109505,391.0,391,,,,,
109595,90.0,90,,,,,
109997,402.0,402,,,,,
110048,51.0,51,,,,,
110060,12.0,12,,,,,
110214,154.0,154,,,,,
110573,359.0,359,,,,,
110592,,,140.4952392578125,1.90041184425354,0.5153208374977112,0.11149764060974121,0.23046875
110986,413.0,413,,,,,
111226,240.0,240,,,,,
111268,42.0,42,,,,,
111483,215.0,215,,,,,
111725,242.0,242,,,,,
111953,228.0,228,,,,,
112372,419.0,419,,,,,
112640,,,73.6533203125,-0.5744984745979309,0.5948901176452637,0.00981894601136446,0.0703125
112861,489.0,489,,,,,
112911,50.0,50,,,,,
112927,16.0,16,,,,,
113336,409.0,409,,,,,
113699,363.0,363,,,,,
113899,200.0,200,,,,,
114010,111.0,111,,,,,
114420,410.0,410,,,,,
114611,191.0,191,,,,,
114688,,,67.93733978271484,-0.12923872470855713,0.5620566606521606,0.03492110222578049,0.171875
115111,500.0,500,,,,,
115611,500.0,500,,,,,
116111,500.0,500,,,,,
116197,86.0,86,,,,,
116317,120.0,120,,,,,
116471,154.0,154,,,,,
116494,23.0,23,,,,,
116736,,,134.10755920410156,-0.04377254843711853,0.5454467535018921,0.027446649968624115,0.17578125
116994,500.0,500,,,,,
117494,500.0,500,,,,,
117994,500.0,500,,,,,
118107,113.0,113,,,,,
118607,500.0,500,,,,,
118784,,,93.02716064453125,-1.3050909042358398,0.6135114431381226,0.006860712077468634,0.0625
119107,500.0,500,,,,,
119601,494.0,494,,,,,
120101,500.0,500,,,,,
120599,498.0,498,,,,,
120703,104.0,104,,,,,
120810,107.0,107,,,,,
120832,,,76.56077575683594,-0.8964675068855286,0.5869703888893127,0.05446662753820419,0.28125
121075,265.0,265,,,,,
121575,500.0,500,,,,,
122075,500.0,500,,,,,
122278,203.0,203,,,,,
122348,70.0,70,,,,,
122622,274.0,274,,,,,
122740,118.0,118,,,,,
122880,,,120.87602996826172,0.40260857343673706,0.5424908399581909,0.02028615027666092,0.296875
122897,157.0,157,,,,,
123397,500.0,500,,,,,
123897,500.0,500,,,,,
124397,500.0,500,,,,,
124897,500.0,500,,,,,
124928,,,100.18690490722656,-0.4827243387699127,0.6471938490867615,0.021307136863470078,0.15625
125076,179.0,179,,,,,
125414,338.0,338,,,,,
125503,89.0,89,,,,,
125539,36.0,36,,,,,
125841,302.0,302,,,,,
125866,25.0,25,,,,,
126036,170.0,170,,,,,
126364,328.0,328,,,,,
126442,78.0,78,,,,,
126546,104.0,104,,,,,
126638,92.0,92,,,,,
126659,21.0,21,,,,,
126681,22.0,22,,,,,
126976,,,319.7289123535156,6.674421310424805,0.41999027132987976,0.45475298166275024,0.54296875
127181,500.0,500,,,,,
127304,123.0,123,,,,,
127520,216.0,216,,,,,
127665,145.0,145,,,,,
127803,138.0,138,,,,,
127948,145.0,145,,,,,
128076,128.0,128,,,,,
128233,157.0,157,,,,,
128427,194.0,194,,,,,
128676,249.0,249,,,,,
128801,125.0,125,,,,,
128944,143.0,143,,,,,
129024,,,9.474799156188965,1.176347017288208,0.5961637496948242,0.02629237249493599,0.1796875
129160,216.0,216,,,,,
129372,212.0,212,,,,,
129515,143.0,143,,,,,
129650,135.0,135,,,,,
129851,201.0,201,,,,,
130120,269.0,269,,,,,
130211,91.0,91,,,,,
130307,96.0,96,,,,,
130392,85.0,85,,,,,
130762,370.0,370,,,,,
131072,,,78.77714538574219,1.971468210220337,0.5190452933311462,0.1792553961277008,0.2734375
131081,319.0,319,,,,,
131313,232.0,232,,,,,
131558,245.0,245,,,,,
131849,291.0,291,,,,,
132091,242.0,242,,,,,
132292,201.0,201,,,,,
132513,221.0,221,,,,,
132736,223.0,223,,,,,
132962,226.0,226,,,,,
133120,,,3.4645028114318848,0.0268670916557312,0.6155989170074463,0.015795620158314705,0.1875
133123,161.0,161,,,,,
133319,196.0,196,,,,,
133637,318.0,318,,,,,
134059,422.0,422,,,,,
134295,236.0,236,,,,,
134562,267.0,267,,,,,
134760,198.0,198,,,,,
135029,269.0,269,,,,,
135168,,,3.4850363731384277,-0.5075703859329224,0.6109659671783447,0.011849869042634964,0.16015625
135257,228.0,228,,,,,
135342,85.0,85,,,,,
135398,56.0,56,,,,,
135426,28.0,28,,,,,
135458,32.0,32,,,,,
135508,50.0,50,,,,,
135549,41.0,41,,,,,
135561,12.0,12,,,,,
135682,121.0,121,,,,,
135727,45.0,45,,,,,
135767,40.0,40,,,,,
135809,42.0,42,,,,,
135851,42.0,42,,,,,
135952,101.0,101,,,,,
136131,179.0,179,,,,,
136152,21.0,21,,,,,
136187,35.0,35,,,,,
136253,66.0,66,,,,,
136599,346.0,346,,,,,
136653,54.0,54,,,,,
136676,23.0,23,,,,,
136822,146.0,146,,,,,
137189,367.0,367,,,,,
137216,,,272.14031982421875,8.23943042755127,0.48144060373306274,0.2491421401500702,0.26171875
137348,159.0,159,,,,,
137515,167.0,167,,,,,
137685,170.0,170,,,,,
137910,225.0,225,,,,,
138094,184.0,184,,,,,
138292,198.0,198,,,,,
138524,232.0,232,,,,,
138542,18.0,18,,,,,
138801,259.0,259,,,,,
138975,174.0,174,,,,,
139171,196.0,196,,,,,
139264,,,73.5999984741211,0.8471937775611877,0.5374473929405212,0.030178330838680267,0.140625
139484,313.0,313,,,,,
139772,288.0,288,,,,,
140076,304.0,304,,,,,
140393,317.0,317,,,,,
140893,500.0,500,,,,,
141058,165.0,165,,,,,
141312,,,8.047220230102539,-1.7207446098327637,0.6028057336807251,0.020025819540023804,0.265625
141335,277.0,277,,,,,
141665,330.0,330,,,,,
141966,301.0,301,,,,,
142434,468.0,468,,,,,
142553,119.0,119,,,,,
142875,322.0,322,,,,,
143028,153.0,153,,,,,
143360,,,53.559852600097656,-0.4518645107746124,0.5643579959869385,0.03135111927986145,0.109375
143412,384.0,384,,,,,
143741,329.0,329,,,,,
144079,338.0,338,,,,,
144372,293.0,293,,,,,
144396,24.0,24,,,,,
144463,67.0,67,,,,,
144874,411.0,411,,,,,
144950,76.0,76,,,,,
145252,302.0,302,,,,,
145383,131.0,131,,,,,
145408,,,82.35665893554688,0.8707480430603027,0.5416694283485413,0.06673434376716614,0.23046875
145883,500.0,500,,,,,
146383,500.0,500,,,,,
146553,170.0,170,,,,,
147053,500.0,500,,,,,
147400,347.0,347,,,,,
147456,,,51.245365142822266,-1.655490517616272,0.584630012512207,0.03031686507165432,0.21875
147801,401.0,401,,,,,
148301,500.0,500,,,,,
148801,500.0,500,,,,,
149223,422.0,422,,,,,
149504,,,14.452207565307617,-1.7048615217208862,0.6331487894058228,0.017520517110824585,0.125
149519,296.0,296,,,,,
149555,36.0,36,,,,,
149601,46.0,46,,,,,
149760,159.0,159,,,,,
149876,116.0,116,,,,,
149940,64.0,64,,,,,
149975,35.0,35,,,,,
150210,235.0,235,,,,,
150352,142.0,142,,,,,
150401,49.0,49,,,,,
150503,102.0,102,,,,,
150672,169.0,169,,,,,
150913,241.0,241,,,,,
150954,41.0,41,,,,,
151263,309.0,309,,,,,
151361,98.0,98,,,,,
151411,50.0,50,,,,,
151552,,,320.7835693359375,10.231880187988281,0.4248690605163574,0.4120085835456848,0.30078125
151911,500.0,500,,,,,
152411,500.0,500,,,,,
152911,500.0,500,,,,,
153411,500.0,500,,,,,
153600,,,38.78959274291992,-1.568429946899414,0.6315220594406128,0.02197417989373207,0.171875
153911,500.0,500,,,,,
154365,454.0,454,,,,,
154815,450.0,450,,,,,
155274,459.0,459,,,,,
155285,11.0,11,,,,,
155462,177.0,177,,,,,
155648,,,32.53437423706055,-3.166304588317871,0.5562560558319092,0.013326991349458694,0.07421875
155878,416.0,416,,,,,
156378,500.0,500,,,,,
156878,500.0,500,,,,,
157378,500.0,500,,,,,
157696,,,32.25539016723633,-2.752408504486084,0.5921417474746704,0.005284085404127836,0.0390625
157857,479.0,479,,,,,
158027,170.0,170,,,,,
158112,85.0,85,,,,,
158238,126.0,126,,,,,
158515,277.0,277,,,,,
158612,97.0,97,,,,,
158623,11.0,11,,,,,
158775,152.0,152,,,,,
158844,69.0,69,,,,,
159344,500.0,500,,,,,
159486,142.0,142,,,,,
159594,108.0,108,,,,,
159744,,,202.303466796875,3.248950481414795,0.4850578308105469,0.037246059626340866,0.26953125
160094,500.0,500,,,,,
160594,500.0,500,,,,,
161094,500.0,500,,,,,
161594,500.0,500,,,,,
161792,,,89.3843994140625,-1.5281670093536377,0.6127617359161377,0.01882893592119217,0.1953125
161904,310.0,310,,,,,
162216,312.0,312,,,,,
162716,500.0,500,,,,,
162925,209.0,209,,,,,
163089,164.0,164,,,,,
163230,141.0,141,,,,,
163357,127.0,127,,,,,
163840,,,151.69737243652344,2.089186668395996,0.5424560904502869,0.0506741888821125,0.1171875
163857,500.0,500,,,,,
164357,500.0,500,,,,,
164857,500.0,500,,,,,
165357,500.0,500,,,,,
165857,500.0,500,,,,,
165888,,,73.84983825683594,-1.5197967290878296,0.5056570768356323,0.04049774631857872,0.40234375
166357,500.0,500,,,,,
166857,500.0,500,,,,,
167357,500.0,500,,,,,
167857,500.0,500,,,,,
167936,,,114.67750549316406,-1.5543737411499023,0.621850848197937,0.02021471969783306,0.18359375
168357,500.0,500,,,,,
168370,13.0,13,,,,,
168698,328.0,328,,,,,
168883,185.0,185,,,,,
169180,297.0,297,,,,,
169272,92.0,92,,,,,
169382,110.0,110,,,,,
169400,18.0,18,,,,,
169874,474.0,474,,,,,
169984,,,161.20486450195312,1.3596727848052979,0.47045761346817017,0.06461257487535477,0.22265625
170374,500.0,500,,,,,
170443,69.0,69,,,,,
170819,376.0,376,,,,,
170955,136.0,136,,,,,
171038,83.0,83,,,,,
171538,500.0,500,,,,,
172032,,,52.46687698364258,-0.5821616649627686,0.5886133909225464,0.020665615797042847,0.08984375
172038,500.0,500,,,,,
172418,380.0,380,,,,,
172614,196.0,196,,,,,
173114,500.0,500,,,,,
173376,262.0,262,,,,,
173542,166.0,166,,,,,
174042,500.0,500,,,,,
174080,,,86.06866455078125,-0.13378509879112244,0.5508008003234863,0.04923858121037483,0.1640625
174372,330.0,330,,,,,
174790,418.0,418,,,,,
174952,162.0,162,,,,,
175320,368.0,368,,,,,
175627,307.0,307,,,,,
175751,124.0,124,,,,,
175963,212.0,212,,,,,
176126,163.0,163,,,,,
176128,,,7.270790100097656,0.0387699156999588,0.6229276657104492,0.028154177591204643,0.4375
176163,37.0,37,,,,,
176520,357.0,357,,,,,
176977,457.0,457,,,,,
177030,53.0,53,,,,,
177088,58.0,58,,,,,
177270,182.0,182,,,,,
177329,59.0,59,,,,,
177379,50.0,50,,,,,
177704,325.0,325,,,,,
177735,31.0,31,,,,,
177818,83.0,83,,,,,
177865,47.0,47,,,,,
177881,16.0,16,,,,,
177911,30.0,30,,,,,
178176,,,193.44334411621094,4.085345268249512,0.41915062069892883,0.22378301620483398,0.359375
178411,500.0,500,,,,,
178637,226.0,226,,,,,
178942,305.0,305,,,,,
179131,189.0,189,,,,,
179491,360.0,360,,,,,
179832,341.0,341,,,,,
180107,275.0,275,,,,,
180224,,,11.33946418762207,-2.1900486946105957,0.5818063616752625,0.008590992540121078,0.10546875
180607,500.0,500,,,,,
180916,309.0,309,,,,,
181416,500.0,500,,,,,
181916,500.0,500,,,,,
182272,,,35.16204071044922,-2.740095615386963,0.6193969249725342,0.005948551930487156,0.0546875
182416,500.0,500,,,,,
182853,437.0,437,,,,,
183151,298.0,298,,,,,
183651,500.0,500,,,,,
183980,329.0,329,,,,,
184320,,,80.86316680908203,-0.627751886844635,0.6125348210334778,0.0048584965988993645,0.01953125
184480,500.0,500,,,,,
184547,67.0,67,,,,,
184763,216.0,216,,,,,
184893,130.0,130,,,,,
185021,128.0,128,,,,,
185124,103.0,103,,,,,
185366,242.0,242,,,,,
185432,66.0,66,,,,,
185461,29.0,29,,,,,
185497,36.0,36,,,,,
185655,158.0,158,,,,,
185755,100.0,100,,,,,
185912,157.0,157,,,,,
186121,209.0,209,,,,,
186222,101.0,101,,,,,
186368,,,97.89178466796875,4.522091865539551,0.5257168412208557,0.06349456310272217,0.21875
186517,295.0,295,,,,,
187017,500.0,500,,,,,
187517,500.0,500,,,,,
188017,500.0,500,,,,,
188135,118.0,118,,,,,
188416,,,71.10903930664062,-1.1550767421722412,0.5743155479431152,0.011389920487999916,0.125
188635,500.0,500,,,,,
189135,500.0,500,,,,,
189276,141.0,141,,,,,
189396,120.0,120,,,,,
189896,500.0,500,,,,,
190081,185.0,185,,,,,
190464,,,77.32518768310547,-0.5015864372253418,0.5893820524215698,0.015153811313211918,0.171875
190581,500.0,500,,,,,
190786,205.0,205,,,,,
191286,500.0,500,,,,,
191376,90.0,90,,,,,
191532,156.0,156,,,,,
191685,153.0,153,,,,,
191854,169.0,169,,,,,
191921,67.0,67,,,,,
191980,59.0,59,,,,,
192045,65.0,65,,,,,
192198,153.0,153,,,,,
192344,146.0,146,,,,,
192512,,,149.48435974121094,3.099505662918091,0.4753992557525635,0.2853640019893646,0.30859375
192844,500.0,500,,,,,
193344,500.0,500,,,,,
193666,322.0,322,,,,,
194166,500.0,500,,,,,
194560,,,97.90618896484375,-1.0915758609771729,0.5770410299301147,0.012220382690429688,0.0859375
194666,500.0,500,,,,,
194826,160.0,160,,,,,
195326,500.0,500,,,,,
195826,500.0,500,,,,,
196118,292.0,292,,,,,
196608,,,143.6160888671875,0.26840493083000183,0.5325213670730591,0.010172843933105469,0.0625
196618,500.0,500,,,,,
197118,500.0,500,,,,,
197618,500.0,500,,,,,
198106,488.0,488,,,,,
198510,404.0,404,,,,,
198656,,,140.443115234375,-0.30008167028427124,0.5663624405860901,0.03362874314188957,0.296875
199010,500.0,500,,,,,
199180,170.0,170,,,,,
199680,500.0,500,,,,,
200180,500.0,500,,,,,
200373,193.0,193,,,,,
200572,199.0,199,,,,,
200681,109.0,109,,,,,
200704,,,81.41573333740234,0.13713029026985168,0.56622314453125,0.004901097156107426,0.04296875
200869,188.0,188,,,,,
201056,187.0,187,,,,,
201556,500.0,500,,,,,
201655,99.0,99,,,,,
202155,500.0,500,,,,,
202655,500.0,500,,,,,
202752,,,133.75668334960938,0.0009930282831192017,0.5627741813659668,0.011645947583019733,0.12109375
202796,141.0,141,,,,,
202937,141.0,141,,,,,
203096,159.0,159,,,,,
203233,137.0,137,,,,,
203418,185.0,185,,,,,
203918,500.0,500,,,,,
204101,183.0,183,,,,,
204274,173.0,173,,,,,
204774,500.0,500,,,,,
204800,,,95.15363311767578,2.552973508834839,0.557822048664093,0.012949248775839806,0.1953125
204972,198.0,198,,,,,
205249,277.0,277,,,,,
205351,102.0,102,,,,,
205851,500.0,500,,,,,
206040,189.0,189,,,,,
206536,496.0,496,,,,,
206688,152.0,152,,,,,
206848,,,23.377328872680664,-1.182332992553711,0.5561575889587402,0.04444314166903496,0.51953125
206938,250.0,250,,,,,
206957,19.0,19,,,,,
206972,15.0,15,,,,,
207016,44.0,44,,,,,
207055,39.0,39,,,,,
207555,500.0,500,,,,,
208055,500.0,500,,,,,
208247,192.0,192,,,,,
208591,344.0,344,,,,,
208711,120.0,120,,,,,
208896,,,233.86416625976562,4.144176483154297,0.4785788655281067,0.19420069456100464,0.203125
209211,500.0,500,,,,,
209711,500.0,500,,,,,
210211,500.0,500,,,,,
210339,128.0,128,,,,,
210460,121.0,121,,,,,
210889,429.0,429,,,,,
210944,,,138.47679138183594,-0.2784157395362854,0.5781658291816711,0.013744181953370571,0.171875
211389,500.0,500,,,,,
211889,500.0,500,,,,,
212389,500.0,500,,,,,
212466,77.0,77,,,,,
212966,500.0,500,,,,,
212992,,,162.7628173828125,0.17870840430259705,0.4932914674282074,0.03565843030810356,0.21875
213141,175.0,175,,,,,
213375,234.0,234,,,,,
213413,38.0,38,,,,,
213661,248.0,248,,,,,
213813,152.0,152,,,,,
213993,180.0,180,,,,,
214274,281.0,281,,,,,
214341,67.0,67,,,,,
214602,261.0,261,,,,,
214772,170.0,170,,,,,
214838,66.0,66,,,,,
215040,,,101.492919921875,2.742257595062256,0.5504612922668457,0.12807825207710266,0.26953125
215062,224.0,224,,,,,
215343,281.0,281,,,,,
215655,312.0,312,,,,,
215876,221.0,221,,,,,
216376,500.0,500,,,,,
216876,500.0,500,,,,,
217088,,,98.24618530273438,-1.141028642654419,0.5834071636199951,0.011872470378875732,0.171875
217376,500.0,500,,,,,
217876,500.0,500,,,,,
218376,500.0,500,,,,,
218876,500.0,500,,,,,
219136,,,125.20415496826172,-0.05997791886329651,0.5643247365951538,0.06195893511176109,0.4921875
219330,454.0,454,,,,,
219484,154.0,154,,,,,
219809,325.0,325,,,,,
219820,11.0,11,,,,,
219838,18.0,18,,,,,
219852,14.0,14,,,,,
220164,312.0,312,,,,,
220177,13.0,13,,,,,
220648,471.0,471,,,,,
220714,66.0,66,,,,,
220931,217.0,217,,,,,
221028,97.0,97,,,,,
221184,,,192.00161743164062,2.416395664215088,0.41104012727737427,0.36917901039123535,0.32421875
221528,500.0,500,,,,,
222028,500.0,500,,,,,
222528,500.0,500,,,,,
223028,500.0,500,,,,,
223232,,,182.20947265625,0.41581863164901733,0.6077402234077454,0.009485461749136448,0.0703125
223528,500.0,500,,,,,
224028,500.0,500,,,,,
224528,500.0,500,,,,,
225028,500.0,500,,,,,
225280,,,109.47486877441406,-0.671566903591156,0.5950891971588135,0.04760786518454552,0.44140625
225528,500.0,500,,,,,
225547,19.0,19,,,,,
225633,86.0,86,,,,,
225678,45.0,45,,,,,
225702,24.0,24,,,,,
225717,15.0,15,,,,,
225819,102.0,102,,,,,
225844,25.0,25,,,,,
225877,33.0,33,,,,,
225978,101.0,101,,,,,
226478,500.0,500,,,,,
226506,28.0,28,,,,,
226535,29.0,29,,,,,
226569,34.0,34,,,,,
226583,14.0,14,,,,,
226598,15.0,15,,,,,
226611,13.0,13,,,,,
227020,409.0,409,,,,,
227032,12.0,12,,,,,
227044,12.0,12,,,,,
227063,19.0,19,,,,,
227090,27.0,27,,,,,
227328,,,407.48016357421875,9.442035675048828,0.3658761978149414,1.2015292644500732,0.40234375
227590,500.0,500,,,,,
228090,500.0,500,,,,,
228590,500.0,500,,,,,
229090,500.0,500,,,,,
229376,,,112.24311828613281,-1.002037525177002,0.6088801622390747,0.03668452054262161,0.296875
229474,384.0,384,,,,,
229599,125.0,125,,,,,
229939,340.0,340,,,,,
230208,269.0,269,,,,,
230323,115.0,115,,,,,
230498,175.0,175,,,,,
230610,112.0,112,,,,,
230719,109.0,109,,,,,
230843,124.0,124,,,,,
230972,129.0,129,,,,,
231108,136.0,136,,,,,
231232,124.0,124,,,,,
231341,109.0,109,,,,,
231424,,,111.98577880859375,3.8535120487213135,0.4516475796699524,0.3935626745223999,0.328125
231841,500.0,500,,,,,
231998,157.0,157,,,,,
232140,142.0,142,,,,,
232286,146.0,146,,,,,
232453,167.0,167,,,,,
232575,122.0,122,,,,,
232698,123.0,123,,,,,
232927,229.0,229,,,,,
233049,122.0,122,,,,,
233241,192.0,192,,,,,
233375,134.0,134,,,,,
233472,,,40.94179153442383,2.5852911472320557,0.5746021270751953,0.015415677800774574,0.22265625
233484,109.0,109,,,,,
233610,126.0,126,,,,,
233752,142.0,142,,,,,
234170,418.0,418,,,,,
234195,25.0,25,,,,,
234326,131.0,131,,,,,
234495,169.0,169,,,,,
234533,38.0,38,,,,,
234815,282.0,282,,,,,
234960,145.0,145,,,,,
235084,124.0,124,,,,,
235230,146.0,146,,,,,
235403,173.0,173,,,,,
235433,30.0,30,,,,,
235520,,,89.20645141601562,2.79805326461792,0.49370747804641724,0.04781052842736244,0.23046875
235933,500.0,500,,,,,
236078,145.0,145,,,,,
236578,500.0,500,,,,,
236753,175.0,175,,,,,
236914,161.0,161,,,,,
237061,147.0,147,,,,,
237194,133.0,133,,,,,
237361,167.0,167,,,,,
237494,133.0,133,,,,,
237568,,,36.31496810913086,-0.04614390432834625,0.5831761956214905,0.01826346665620804,0.2578125
237587,93.0,93,,,,,
237804,217.0,217,,,,,
237815,11.0,11,,,,,
238296,481.0,481,,,,,
238491,195.0,195,,,,,
238991,500.0,500,,,,,
239328,337.0,337,,,,,
239489,161.0,161,,,,,
239616,,,109.68267822265625,-0.7454476356506348,0.5195599794387817,0.026359079405665398,0.18359375
239947,458.0,458,,,,,
240447,500.0,500,,,,,
240947,500.0,500,,,,,
241128,181.0,181,,,,,
241628,500.0,500,,,,,
241664,,,149.98748779296875,0.750041127204895,0.5610243082046509,0.02354646846652031,0.23046875
241692,64.0,64,,,,,
242192,500.0,500,,,,,
242379,187.0,187,,,,,
242845,466.0,466,,,,,
243193,348.0,348,,,,,
243442,249.0,249,,,,,
243605,163.0,163,,,,,
243712,,,93.6605224609375,0.01597362756729126,0.5396404266357422,0.0502539686858654,0.26953125
244105,500.0,500,,,,,
244605,500.0,500,,,,,
245105,500.0,500,,,,,
245605,500.0,500,,,,,
245760,,,148.39703369140625,0.33808475732803345,0.6105859279632568,0.013934687711298466,0.171875
246105,500.0,500,,,,,
246605,500.0,500,,,,,
247105,500.0,500,,,,,
247605,500.0,500,,,,,
247722,117.0,117,,,,,
247759,37.0,37,,,,,
247779,20.0,20,,,,,
247808,,,157.11764526367188,0.6884902715682983,0.5449591875076294,0.027757680043578148,0.22265625
247938,159.0,159,,,,,
248072,134.0,134,,,,,
248134,62.0,62,,,,,
248633,499.0,499,,,,,
248698,65.0,65,,,,,
249023,325.0,325,,,,,
249162,139.0,139,,,,,
249488,326.0,326,,,,,
249641,153.0,153,,,,,
249791,150.0,150,,,,,
249856,,,83.27162170410156,1.6040756702423096,0.5384166836738586,0.012654067017138004,0.12109375
250017,226.0,226,,,,,
250178,161.0,161,,,,,
250367,189.0,189,,,,,
250577,210.0,210,,,,,
251077,500.0,500,,,,,
251216,139.0,139,,,,,
251377,161.0,161,,,,,
251693,316.0,316,,,,,
251833,140.0,140,,,,,
251904,,,12.728650093078613,0.5649027228355408,0.6100794672966003,0.02225690707564354,0.16796875
252037,204.0,204,,,,,
252154,117.0,117,,,,,
252445,291.0,291,,,,,
252708,263.0,263,,,,,
252855,147.0,147,,,,,
253158,303.0,303,,,,,
253447,289.0,289,,,,,
253711,264.0,264,,,,,
253952,,,72.36144256591797,0.29423168301582336,0.4898001253604889,0.13516312837600708,0.359375
254175,464.0,464,,,,,
254357,182.0,182,,,,,
254538,181.0,181,,,,,
254727,189.0,189,,,,,
254807,80.0,80,,,,,
254926,119.0,119,,,,,
255426,500.0,500,,,,,
255587,161.0,161,,,,,
255605,18.0,18,,,,,
256000,,,92.66877746582031,1.201000690460205,0.562121570110321,0.017394376918673515,0.125
256083,478.0,478,,,,,
256583,500.0,500,,,,,
257083,500.0,500,,,,,
257583,500.0,500,,,,,
258048,,,46.133636474609375,-1.003187894821167,0.6046474575996399,0.03207501769065857,0.41015625
258083,500.0,500,,,,,
258102,19.0,19,,,,,
258140,38.0,38,,,,,
258201,61.0,61,,,,,
258268,67.0,67,,,,,
258332,64.0,64,,,,,
258403,71.0,71,,,,,
258903,500.0,500,,,,,
259091,188.0,188,,,,,
259192,101.0,101,,,,,
259607,415.0,415,,,,,
259704,97.0,97,,,,,
259732,28.0,28,,,,,
260064,332.0,332,,,,,
260096,,,309.3747253417969,6.809903144836426,0.44817084074020386,0.09516198933124542,0.27734375
260263,199.0,199,,,,,
260498,235.0,235,,,,,
260777,279.0,279,,,,,
260976,199.0,199,,,,,
261175,199.0,199,,,,,
261664,489.0,489,,,,,
261845,181.0,181,,,,,
262085,240.0,240,,,,,
262144,,,27.08180046081543,0.884626567363739,0.579978346824646,0.00819033570587635,0.06640625
262585,500.0,500,,,,,
262602,17.0,17,,,,,
262844,242.0,242,,,,,
263182,338.0,338,,,,,
263265,83.0,83,,,,,
263508,243.0,243,,,,,
264008,500.0,500,,,,,
264192,,,97.82205200195312,-0.3981302082538605,0.5416635274887085,0.02442248910665512,0.140625
264222,214.0,214,,,,,
264700,478.0,478,,,,,
264986,286.0,286,,,,,
265486,500.0,500,,,,,
265645,159.0,159,,,,,
266145,500.0,500,,,,,
266240,,,17.825284957885742,-0.6790870428085327,0.6081243753433228,0.026029648259282112,0.390625
266361,216.0,216,,,,,
266496,135.0,135,,,,,
266651,155.0,155,,,,,
266791,140.0,140,,,,,
266853,62.0,62,,,,,
266967,114.0,114,,,,,
267016,49.0,49,,,,,
267185,169.0,169,,,,,
267450,265.0,265,,,,,
267536,86.0,86,,,,,
267588,52.0,52,,,,,
267699,111.0,111,,,,,
267883,184.0,184,,,,,
268147,264.0,264,,,,,
268288,,,241.4593963623047,6.562772750854492,0.4168236255645752,0.3275142014026642,0.3203125
268346,199.0,199,,,,,
268555,209.0,209,,,,,
268819,264.0,264,,,,,
269050,231.0,231,,,,,
269516,466.0,466,,,,,
269694,178.0,178,,,,,
270033,339.0,339,,,,,
270297,264.0,264,,,,,
270336,,,5.214752674102783,-0.6081138253211975,0.602335512638092,0.01791277527809143,0.265625
270555,258.0,258,,,,,
270742,187.0,187,,,,,
270960,218.0,218,,,,,
271177,217.0,217,,,,,
271220,43.0,43,,,,,
271259,39.0,39,,,,,
271307,48.0,48,,,,,
271490,183.0,183,,,,,
271746,256.0,256,,,,,
271762,16.0,16,,,,,
271782,20.0,20,,,,,
271844,62.0,62,,,,,
271856,12.0,12,,,,,
271911,55.0,55,,,,,
272122,211.0,211,,,,,
272137,15.0,15,,,,,
272384,,,155.87112426757812,3.939044713973999,0.4175758361816406,0.16974492371082306,0.42578125
272443,306.0,306,,,,,
272943,500.0,500,,,,,
273443,500.0,500,,,,,
273609,166.0,166,,,,,
274109,500.0,500,,,,,
274432,,,121.72176361083984,0.061805784702301025,0.6243314743041992,0.02016349881887436,0.20703125
274609,500.0,500,,,,,
275109,500.0,500,,,,,
275609,500.0,500,,,,,
276109,500.0,500,,,,,
276480,,,54.101707458496094,-1.7688030004501343,0.6183561086654663,0.03562632203102112,0.32421875
276552,443.0,443,,,,,
